,Unnamed: 0,high,low,open,close,volume,tic,date,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
4183,4183,46.1,45.5,46.1,45.8,39950,BVH,2010-07-15,0.0459549975408677,46.97367912183268,42.49632087816732,52.37875212673559,71.79028894846657,21.85579658896284,44.99333333333334,46.11666666666667,25.13999938964844,0.0
4217,4217,46.5,45.6,45.6,46.5,49970,BVH,2010-07-16,0.1424599271999511,46.87301699525089,43.06698300474911,53.94862365652005,106.82492581602337,16.4831777641207,45.010000000000005,46.16666666666666,26.25,0.0
4251,4251,46.3,45.0,45.0,46.3,146580,BVH,2010-07-19,0.2004918827947648,47.00285081619222,43.187149183807776,53.42804324402596,71.98777926293639,21.99763249454417,45.053333333333335,46.2,25.96999931335449,0.0
4285,4285,47.0,46.0,46.1,46.5,172770,BVH,2010-07-20,0.2596275143022879,47.144292632854494,43.30570736714551,53.88834372894919,121.50837988826775,12.715994078530429,45.06,46.225,23.93000030517578,0.0
4319,4319,46.7,46.0,46.5,46.5,429670,BVH,2010-07-21,0.3030000952269702,47.248451318291565,43.46154868170843,53.88834372894919,108.66799927312395,12.715994078530429,45.07666666666667,46.24666666666666,25.63999938964844,0.0
4353,4353,46.5,45.0,46.5,45.0,1060,BVH,2010-07-22,0.2138740084608912,47.14041003231023,43.709589967689766,49.92769572612947,34.801522566611965,22.358630304012607,45.04333333333333,46.21333333333333,24.6299991607666,0.0
4387,4387,46.4,45.6,46.4,46.3,78820,BVH,2010-07-23,0.2453093247162883,47.14299216123599,43.947007838764016,53.02319186256109,83.74116367591063,22.358630304012607,45.05,46.16333333333333,23.46999931335449,0.0
4421,4421,46.4,46.0,46.3,46.3,192030,BVH,2010-07-26,0.2671425653459067,47.21791795649224,43.952082043507744,53.02319186256111,94.19634785753,22.358630304012596,45.056666666666665,46.11833333333334,22.729999542236328,0.0
4455,4455,46.5,46.3,46.4,46.5,255710,BVH,2010-07-27,0.2971580287522926,47.28445199205216,43.93554800794784,53.496508107572986,107.07948899929085,20.729463799201117,45.07666666666667,46.07666666666668,23.190000534057617,0.0
4489,4489,46.6,46.0,46.5,46.5,185910,BVH,2010-07-28,0.317287981712262,47.348445282711225,43.92155471728877,53.49650810757298,94.71688356459492,23.975614908635094,45.17,46.03666666666667,24.25,0.0
4523,4523,46.6,45.1,45.1,46.5,125330,BVH,2010-07-29,0.3294434782339834,47.43972295009274,43.93027704990725,53.49650810757298,67.45826880055009,32.80047970095378,45.25333333333333,46.00333333333334,24.1299991607666,0.0
4557,4557,47.0,46.4,46.5,46.5,124640,BVH,2010-07-30,0.3352126594540081,47.52310930836276,43.98689069163724,53.49650810757298,108.95660203139464,25.859476526999288,45.41,45.970000000000006,23.5,0.0
4591,4591,46.5,46.3,46.5,46.5,132430,BVH,2010-08-02,0.335912573675813,47.53633685849866,44.18366314150134,53.49650810757298,89.14195955232691,26.880787062048014,45.5,45.93666666666668,22.01000022888184,0.0
4625,4625,46.5,45.8,45.8,46.4,170130,BVH,2010-08-03,0.3246557903987295,47.5321371289304,44.36786287106961,53.17911659254536,67.90499390986534,31.895129995871645,45.583333333333336,45.898333333333326,22.6299991607666,0.0
4659,4659,46.4,46.2,46.4,46.3,162000,BVH,2010-08-04,0.304159499754121,47.47255384761588,44.607446152384135,52.85471953465739,69.81649441046146,31.89512999587164,45.66333333333333,45.86333333333334,22.209999084472656,0.0
4693,4693,46.5,46.3,46.5,46.3,209010,BVH,2010-08-05,0.2846349421773553,47.34421897368468,44.92578102631531,52.85471953465738,72.72519694029012,29.859893165872087,45.75333333333333,45.79333333333334,22.100000381469727,0.0
4727,4727,46.4,46.2,46.4,46.2,174840,BVH,2010-08-06,0.2581171142489538,47.35407859362406,44.95592140637594,52.5119200189616,59.360730593607634,30.998073570996297,45.830000000000005,45.73,21.739999771118164,0.0
4761,4761,47.5,46.0,47.5,46.0,128190,BVH,2010-08-09,0.2184453095107486,46.96818484646187,45.53181515353813,51.81660970157096,82.13312572985605,10.007538485125515,45.84666666666667,45.66333333333333,22.13999938964844,0.0
4795,4795,46.0,45.5,45.5,45.5,13090,BVH,2010-08-10,0.1449884183019207,47.01139751565911,45.43860248434089,50.10095438565201,-14.425553838227565,16.508004009030852,45.830000000000005,45.61333333333334,22.3700008392334,0.0
4829,4829,46.4,45.5,45.5,45.9,67490,BVH,2010-08-11,0.117692935229158,47.01308982478434,45.416910175215655,51.43179588496384,14.647664291370845,9.729771147346431,45.82666666666667,45.57000000000001,25.38999938964844,0.0
4863,4863,46.0,45.5,45.5,45.5,39380,BVH,2010-08-12,0.0630578340522731,47.04105197286248,45.35894802713752,50.05087429174316,-17.895299145299397,9.729771147346437,45.82666666666667,45.52,25.729999542236328,0.0
4897,4897,45.5,44.0,44.0,45.0,4230,BVH,2010-08-13,-0.0203517293731394,47.10881641419797,45.14118358580203,48.37145270291297,-113.18795430944944,27.743257035321705,45.82333333333333,45.501666666666665,26.239999771118164,0.0
4931,4931,46.0,45.0,45.0,45.0,8210,BVH,2010-08-16,-0.085469166467675,47.16004784585088,44.95995215414913,48.37145270291297,-63.39210747271261,19.2631390022119,45.84333333333333,45.52166666666667,26.100000381469727,0.0
4965,4965,46.0,45.0,45.0,46.0,110750,BVH,2010-08-17,-0.0557416233273357,47.11549696168651,44.9545030383135,51.8307988237148,-27.68951429868367,19.2631390022119,45.88999999999999,45.55,24.32999992370605,0.0
4999,4999,46.0,44.1,45.0,45.9,1600,BVH,2010-08-18,-0.0397927334133072,47.06424501415077,44.94575498584924,51.47400663088337,-82.14747736093216,28.96266417399176,45.93666666666666,45.58166666666667,24.59000015258789,0.0
5033,5033,46.0,45.4,45.5,46.0,32880,BVH,2010-08-19,-0.0188665313336997,47.00307283753223,45.10692716246777,51.81712455947554,-22.238163558106265,28.962664173991765,45.99,45.59333333333334,26.440000534057617,0.0
5067,5067,46.0,44.0,46.0,45.7,24480,BVH,2010-08-20,-0.0261878339940793,46.97838731291343,45.07161268708656,50.70447154434305,-111.70212765957476,41.4630074203427,45.98666666666667,45.56333333333334,25.489999771118164,0.0
5101,5101,45.5,43.5,45.5,44.3,3140,BVH,2010-08-23,-0.1433057380398921,47.140470452563896,44.7095295474361,45.94205980249769,-233.20020836950775,45.1479744566858,45.99333333333333,45.52166666666667,25.65999984741211,0.0
5135,5135,44.3,42.5,44.0,44.0,50300,BVH,2010-08-24,-0.2573631564159129,47.25674474880164,44.34325525119836,45.00501983994848,-302.436125965539,51.65455030684909,45.92666666666666,45.475,27.459999084472656,0.0
5169,5169,44.2,41.8,44.1,41.8,160430,BVH,2010-08-25,-0.5192891823104375,47.83542773619122,43.29457226380877,38.97452242892963,-337.62978875760706,55.59589721860452,45.78333333333333,45.391666666666666,26.700000762939453,0.0
5203,5203,43.8,43.5,43.8,43.8,62000,BVH,2010-08-26,-0.5590405976033423,47.785821456911656,43.07417854308834,45.80403492157399,-187.6981610653138,55.59589721860452,45.71666666666666,45.355,27.3700008392334,0.0
5237,5237,45.9,44.1,44.1,45.9,74620,BVH,2010-08-27,-0.416293360647785,47.71334799530284,43.08665200469716,51.67805563786023,-32.492113564668024,21.60949518117353,45.69666666666667,45.35333333333333,24.450000762939453,0.0
5271,5271,48.1,45.9,45.9,48.1,512450,BVH,2010-08-30,-0.1242123780320128,48.04994777747538,42.91005222252463,56.75739270919423,150.11961722488002,2.2910796302001044,45.75666666666666,45.405,27.209999084472656,0.0
5305,5305,48.5,46.5,48.0,48.5,397350,BVH,2010-08-31,0.1379502323548038,48.46599032680798,42.70400967319202,57.59575651415343,178.73388931008353,5.886054407357436,45.82333333333333,45.44166666666667,26.049999237060547,0.0
5339,5339,48.5,47.5,48.0,48.5,310390,BVH,2010-09-01,0.3417761967895174,48.84625705911702,42.54374294088298,57.59575651415342,189.7518014411524,5.886054407357457,45.88999999999999,45.48333333333333,23.88999938964844,0.0
5373,5373,49.0,47.0,47.0,49.0,523000,BVH,2010-09-07,0.6846484844209897,49.72238871289141,42.21761128710859,58.667687630632045,161.71088746569055,0.0808094171296794,46.11333333333333,45.58166666666667,23.799999237060547,0.0
5407,5407,51.0,48.0,48.5,50.0,286700,BVH,2010-09-08,0.8719367550622366,50.333045443953786,42.00695455604622,60.78917313363913,220.71330589849103,17.028211092696345,46.236666666666665,45.64666666666667,23.25,0.0
5441,5441,50.0,49.5,50.0,50.0,131130,BVH,2010-09-09,1.008735969843336,50.879581773612095,41.9104182263879,60.789173133639125,202.7312228429547,17.028211092696342,46.35333333333333,45.715,22.809999465942383,0.0
5475,5475,49.5,47.5,49.5,47.5,138940,BVH,2010-09-10,0.904989517588838,50.979442251822455,41.97055774817755,53.44944330558327,101.0148690110931,2.0966865710830263,46.38666666666666,45.778333333333336,21.989999771118164,0.0
5509,5509,47.5,45.5,45.5,47.5,108290,BVH,2010-09-13,0.8133934124742837,51.0771047709293,42.0728952290707,53.44944330558327,28.53641456582651,16.65616250152441,46.42,45.83666666666667,21.209999084472656,0.0
5543,5543,48.7,46.5,48.5,46.5,352150,BVH,2010-09-14,0.6525887148134117,51.09119471835216,42.20880528164784,50.82269745552478,47.66821545344951,6.49822218378866,46.42,45.915,21.559999465942383,0.0
5577,5577,48.6,46.5,46.5,48.4,256410,BVH,2010-09-15,0.6707319012402095,51.2555501646539,42.3844498353461,55.154517689117824,73.2352454951232,6.498222183788665,46.48333333333333,45.99166666666667,22.100000381469727,0.0
5611,5611,49.0,48.5,48.5,48.8,634270,BVH,2010-09-16,0.7092117567635938,51.46281783120924,42.45718216879074,55.998632543643126,108.33894093897229,3.0794039866758007,46.563333333333325,46.07333333333334,21.71999931335449,0.0
5645,5645,48.9,48.8,48.9,48.9,359180,BVH,2010-09-17,0.7392547995814809,51.66372606253768,42.55627393746232,56.211791354126106,102.99295774647884,3.079403986675797,46.65,46.156666666666666,22.01000022888184,0.0
5679,5679,50.0,46.7,50.0,49.6,720680,BVH,2010-09-20,0.8102086141694826,51.9425148830332,42.6374851169668,57.695818047552336,90.60402684563776,18.73059598352588,46.76,46.25666666666667,21.5,0.0
5713,5713,49.9,49.0,49.8,49.9,1090540,BVH,2010-09-21,0.8804976525932133,52.22885876963578,42.77114123036422,58.32205302844727,114.5253863134659,18.73059598352588,46.88333333333333,46.35666666666667,22.350000381469727,0.0
5747,5747,50.0,49.4,49.4,50.0,245870,BVH,2010-09-22,0.9335104461637158,52.38718483583192,43.18281516416809,58.53371903200161,112.20637583892636,17.696400537129435,47.016666666666666,46.431666666666665,22.51000022888184,0.0
5781,5781,50.5,49.5,50.0,50.5,150890,BVH,2010-09-23,1.0042923828388055,52.49989269740619,43.72010730259381,59.59510189028342,116.2884927066448,12.460703944733636,47.18333333333333,46.50666666666667,23.8700008392334,0.0
5815,5815,51.0,48.6,48.6,50.0,109660,BVH,2010-09-24,1.0084173877145943,51.82651669156263,45.213483308437375,58.05779429669854,98.20368758407834,19.362828274217872,47.32000000000001,46.57333333333334,21.709999084472656,0.0
5849,5849,49.3,48.9,49.0,49.3,32940,BVH,2010-09-27,0.9443168893478812,51.25518826836338,46.33481173163662,55.9668968797054,69.22650182279287,19.36282827421788,47.44666666666667,46.63666666666666,22.540000915527344,0.0
5883,5883,51.5,50.0,50.0,51.5,186590,BVH,2010-09-28,1.0588326726825557,51.41987122303868,46.73012877696132,60.582316476827394,126.68612447739984,2.180497186674154,47.66333333333333,46.74333333333333,22.600000381469727,0.0
5917,5917,54.0,52.0,54.0,53.0,85760,BVH,2010-09-29,1.2561445645093698,52.19903492602409,46.44096507397591,63.295871598230136,182.3381377259209,19.77026222584982,47.93,46.88666666666666,23.25,0.0
5951,5951,55.5,51.5,53.0,55.5,144180,BVH,2010-09-30,1.5958486589423018,53.62878769322168,45.71121230677832,67.19012439051131,203.10280782257163,28.0664920307219,48.24666666666667,47.068333333333335,23.700000762939453,0.0
5985,5985,56.0,54.0,55.5,54.0,62160,BVH,2010-10-01,1.7241542417044968,54.305335573759535,45.58466442624047,63.03875517731822,200.57936618735167,30.62275138390595,48.516666666666666,47.22666666666667,22.5,0.0
6019,6019,55.0,53.0,54.5,55.0,112600,BVH,2010-10-04,1.884802101655921,55.12610211886008,45.36389788113992,64.54933039557342,173.28748831619717,21.399495689744192,48.81666666666667,47.40333333333333,23.530000686645508,0.0
6053,6053,57.5,54.5,55.0,57.5,301380,BVH,2010-10-05,2.188616658265765,56.48544223778865,44.85455776221136,67.93814406320388,212.7333562650489,33.876853693420514,49.21,47.59833333333333,21.76000022888184,0.0
6087,6087,60.0,58.0,58.0,60.0,220330,BVH,2010-10-06,2.601136588639718,58.311310509246695,44.02868949075331,70.82338090913332,252.1660343167789,43.46960186801093,49.73333333333333,47.86333333333333,21.489999771118164,0.0
6121,6121,63.0,61.0,63.0,63.0,328750,BVH,2010-10-07,3.134009491779956,60.67404457088181,42.96595542911818,73.75522072694862,273.05543193393703,52.339059844764215,50.36666666666667,48.14666666666666,21.559999465942383,0.0
6155,6155,63.5,60.0,63.0,60.0,427820,BVH,2010-10-08,3.276471170058194,61.76740651108385,43.12259348891614,66.81023251084369,208.17064831359036,44.27333242972027,50.973333333333336,48.37833333333333,20.709999084472656,0.0
6189,6189,63.0,58.5,58.5,59.5,195370,BVH,2010-10-11,3.310861716854077,62.56980970938548,43.52019029061451,65.74290031003515,166.28081718857914,32.98356019695498,51.49666666666667,48.60666666666666,18.959999084472656,0.0
6223,6223,61.0,58.0,58.0,59.5,141520,BVH,2010-10-12,3.3000752568985163,63.112894501538506,44.27710549846148,65.74290031003515,133.7657382678368,29.376147956630184,51.95,48.82333333333333,18.93000030517578,0.0
6257,6257,62.0,60.0,61.0,62.0,200290,BVH,2010-10-13,3.453446752117152,64.14064871049774,44.60935128950226,68.44064739848088,145.9635578063854,33.247469500849924,52.41333333333333,49.085,19.06999969482422,0.0
6291,6291,64.0,62.5,63.0,63.0,204150,BVH,2010-10-14,3.614026134555658,65.20247316072046,44.96752683927953,69.43659307994815,155.0307333267595,40.24977536143246,52.89666666666667,49.36,19.8799991607666,0.0
6325,6325,64.5,62.0,63.0,64.5,225210,BVH,2010-10-15,3.818308786563783,66.37259624973157,45.357403750268446,70.86338668238889,145.19162581321504,40.249775361432455,53.43,49.66,19.030000686645508,0.0
6359,6359,64.0,62.5,64.0,63.0,90390,BVH,2010-10-18,3.815187720933935,67.0694097828824,46.000590217117576,67.59884712259327,125.1558397747106,40.24977536143245,53.89666666666667,49.96000000000001,19.09000015258789,0.0
6393,6393,63.5,62.0,62.0,63.5,213490,BVH,2010-10-19,3.809150545498369,67.70173849252146,46.72826150747856,68.10550840438744,112.81228252070044,35.896533292258674,54.38,50.24666666666667,20.6299991607666,0.0
6427,6427,62.5,61.0,62.5,61.0,102450,BVH,2010-10-20,3.5615812925217014,67.80267114948822,47.7273288505118,63.00921325123286,86.34627097059959,27.4396761570599,54.74666666666667,50.49166666666667,19.790000915527344,0.0
6461,6461,63.0,59.0,59.0,63.0,117400,BVH,2010-10-21,3.486573077072684,68.0733878369094,48.70661216309061,65.1663821953919,81.60532402710709,12.475517397219273,55.18,50.766666666666666,19.270000457763672,0.0
6495,6495,64.0,62.0,62.5,64.0,114200,BVH,2010-10-22,3.467844990825576,68.22844395369047,49.95155604630955,66.18632592961954,94.25771054173548,17.644151561476214,55.73,51.05833333333333,18.780000686645508,0.0
6529,6529,64.5,63.0,64.0,63.5,178270,BVH,2010-10-25,3.373766354829307,67.88116719031972,51.718832809680286,65.1988851413465,91.76847586621273,20.164024138296075,56.263333333333335,51.34166666666667,19.850000381469727,0.0
6563,6563,64.0,62.5,63.5,64.0,85790,BVH,2010-10-26,3.301496573170148,67.69624835441508,53.15375164558491,65.7278267005189,84.39932318104916,16.358233021857487,56.84666666666667,51.63333333333333,20.21999931335449,0.0
6597,6597,64.0,63.5,64.0,64.0,175350,BVH,2010-10-27,3.207251055832458,67.5081140314075,54.441885968592494,65.7278267005189,83.25312800769969,16.358233021857504,57.36666666666667,51.925,20.709999084472656,0.0
6631,6631,64.0,63.0,64.0,64.0,64750,BVH,2010-10-28,3.0968621048929634,67.52673176377654,55.27326823622346,65.7278267005189,76.83428120952763,12.294218301551416,57.873333333333335,52.21833333333334,20.8799991607666,0.0
6665,6665,64.5,64.0,64.0,64.5,154780,BVH,2010-10-29,3.01496919233459,67.10872960633407,56.74127039366593,66.29495229926447,81.37674202088972,15.450900331957218,58.39333333333333,52.52166666666667,21.200000762939453,0.0
6699,6699,64.5,64.0,64.0,64.5,93170,BVH,2010-11-01,2.9164494545601016,66.5498256145993,58.2501743854007,66.29495229926447,78.31905045598275,15.450900331957204,58.89,52.825,21.82999992370605,0.0
6733,6733,64.0,62.5,64.0,62.5,71230,BVH,2010-11-02,2.6464815953154286,66.1004004344279,59.19959956557209,61.90962244036451,57.45721271393642,2.770843969261975,59.31,53.09666666666667,21.56999969482422,0.0
6767,6767,62.5,61.5,62.5,62.0,122430,BVH,2010-11-03,2.36492294553706,65.98630718729416,59.51369281270584,60.86832118341488,40.03189792663476,4.689152598169997,59.71,53.36333333333334,19.559999465942383,0.0
6801,6801,63.0,61.5,62.0,63.0,118310,BVH,2010-11-04,2.197149943639744,65.98630718729416,59.51369281270584,62.18428458330914,45.21554223854623,0.7791842342088009,60.126666666666665,53.655,18.520000457763672,0.0
6835,6835,64.5,61.5,63.0,64.5,78310,BVH,2010-11-05,2.160323220742711,66.02674669570436,59.92325330429564,64.05975771502702,60.9913793103447,10.000290907911635,60.61,53.965,18.26000022888184,0.0
6869,6869,64.5,63.0,64.5,63.5,49730,BVH,2010-11-08,2.027079234661869,65.75579954971228,60.59420045028772,61.941153592992265,63.23766927568632,10.000290907911635,61.083333333333336,54.26499999999999,18.290000915527344,0.0
6903,6903,64.0,61.0,62.0,61.0,158110,BVH,2010-11-09,1.700154998297208,65.43848661961096,61.06151338038904,57.06065140379811,20.98928519007777,5.413884454055289,61.4,54.53166666666666,19.07999992370605,0.0
6937,6937,64.0,62.5,63.0,64.0,162500,BVH,2010-11-10,1.6639590099739578,65.47998640964417,61.22001359035583,60.8864087295616,59.42275042444813,5.413884454055295,61.766666666666666,54.84833333333333,18.46999931335449,0.0
6971,6971,64.5,62.5,62.5,64.5,62370,BVH,2010-11-11,1.6565238704626566,65.60806882019095,61.24193117980904,61.47816241186148,68.75000000000013,1.356506227440663,62.06666666666667,55.15666666666666,18.63999938964844,0.0
7005,7005,65.0,64.0,65.0,65.0,208120,BVH,2010-11-12,1.6717068906630743,65.69546326248363,61.20453673751638,62.07176954882176,99.594411897251,2.648950204361921,62.43333333333333,55.475,20.61000061035156,0.0
7039,7039,65.0,63.0,65.0,63.5,85130,BVH,2010-11-15,1.5448935164797106,65.71047946111307,61.239520538886936,59.23879392670569,64.73829201101938,5.347991088452522,62.71666666666667,55.766666666666666,20.200000762939453,0.0
7073,7073,63.5,61.5,62.5,61.5,205740,BVH,2010-11-16,1.2683885346787065,65.77839671912054,60.97160328087946,55.73044169300644,-32.8031809145132,15.858733552980544,62.85,56.03,22.57999992370605,0.0
7107,7107,63.0,60.0,60.0,63.0,63570,BVH,2010-11-17,1.156957120213498,65.61423252347177,61.33576747652823,57.67524615710828,-53.11355311355326,24.786871808995105,62.95,56.34166666666667,21.76000022888184,0.0
7141,7141,63.5,62.0,63.0,63.0,80710,BVH,2010-11-18,1.0564686088824615,65.61423252347177,61.33576747652823,57.67524615710827,0.7468259895445531,20.24070045444275,62.95,56.65833333333333,18.75,0.0
7175,7175,63.5,61.5,63.5,61.5,63030,BVH,2010-11-19,0.8460406514737997,65.64645035011254,61.05354964988746,55.08551500176089,-48.286604361371374,23.230415449111646,63.0,56.986666666666665,18.040000915527344,0.0
