,date,close,open,high,low,volumn,change
1822,2014-12-25,532.01,536.21,537.47,531.52,89.29K,-1.38%
1821,2014-12-26,533.37,531.84,537.89,527.41,105.31K,0.26%
1820,2014-12-29,532.68,533.37,538.83,528.63,104.11K,-0.13%
1819,2014-12-30,537.57,531.07,537.57,526.61,86.68K,0.92%
1818,2014-12-31,545.63,538.68,546.62,537.91,122.97K,1.50%
1817,2015-01-05,544.45,545.43,549.22,543.78,95.95K,-0.22%
1816,2015-01-06,549.66,539.08,550.11,538.82,112.32K,0.96%
1815,2015-01-07,552.05,548.44,555.83,548.44,111.71K,0.43%
1814,2015-01-08,553.47,553.49,556.8,552.15,77.87K,0.26%
1813,2015-01-09,569.73,555.53,570.52,555.53,107.48K,2.94%
1812,2015-01-12,574.32,575.86,579.73,574.07,134.93K,0.81%
1811,2015-01-13,580.6,573.26,580.65,573.26,111.67K,1.09%
1810,2015-01-14,577.01,579.77,582.21,571.67,108.94K,-0.62%
1809,2015-01-15,577.74,577.01,581.24,575.36,120.10K,0.13%
1808,2015-01-16,574.81,576.88,578.51,574.08,106.68K,-0.51%
1807,2015-01-19,571.51,576.5,579.06,570.1,88.38K,-0.57%
1806,2015-01-20,572.22,570.78,574.96,570.14,79.46K,0.12%
1805,2015-01-21,569.12,573.54,574.41,569.12,83.04K,-0.54%
1804,2015-01-22,574.54,569.74,576.48,567.82,83.83K,0.95%
1803,2015-01-23,582.38,578.22,583.57,577.57,184.12K,1.36%
1802,2015-01-26,580.64,584.89,586.76,580.64,139.91K,-0.30%
1801,2015-01-27,579.3,580.45,584.28,575.5,157.54K,-0.23%
1800,2015-01-28,583.76,579.56,584.35,578.59,113.56K,0.77%
1799,2015-01-29,583.28,584.18,585.66,580.37,109.68K,-0.08%
1798,2015-01-30,576.07,584.08,584.08,574.46,102.20K,-1.24%
1797,2015-02-02,570.37,576.07,579.73,570.37,85.07K,-0.99%
1796,2015-02-03,557.47,572.56,574.83,557.47,96.96K,-2.26%
1795,2015-02-04,561.45,556.93,561.69,553.21,100.17K,0.71%
1794,2015-02-05,567.17,562.17,568.22,562.05,78.74K,1.02%
1793,2015-02-06,574.13,569.03,574.36,569.03,64.28K,1.23%
1792,2015-02-09,573.55,574.06,577.04,572.79,71.32K,-0.10%
1791,2015-02-10,574.52,575.74,578.42,574.24,73.83K,0.17%
1790,2015-02-11,581.76,574.88,581.76,574.88,77.50K,1.26%
1789,2015-02-12,584.67,582.52,584.99,581.86,82.99K,0.50%
1788,2015-02-13,587.24,586.26,589.02,585.6,73.84K,0.44%
1787,2015-02-24,596.95,590.18,596.95,589.74,62.89K,1.65%
1786,2015-02-25,592.66,596.9,601.55,592.66,99.24K,-0.72%
1785,2015-02-26,596.72,593.95,597.07,591.78,89.94K,0.69%
1784,2015-02-27,592.57,598.0,598.4,590.58,78.31K,-0.70%
1783,2015-03-02,590.73,591.75,593.72,588.59,86.66K,-0.31%
1782,2015-03-03,596.72,590.42,597.45,590.42,112.83K,1.01%
1781,2015-03-04,600.39,598.49,600.69,595.34,120.52K,0.62%
1780,2015-03-05,596.91,601.08,602.4,596.75,134.36K,-0.58%
1779,2015-03-06,593.97,596.42,598.33,592.71,101.68K,-0.49%
1778,2015-03-09,588.44,594.08,596.32,587.27,98.83K,-0.93%
1777,2015-03-10,589.66,586.38,591.17,586.38,105.17K,0.21%
1776,2015-03-11,586.54,589.04,590.56,586.49,86.32K,-0.53%
1775,2015-03-12,588.53,585.89,589.67,585.48,82.74K,0.34%
1774,2015-03-13,586.1,589.04,591.75,586.1,97.28K,-0.41%
1773,2015-03-16,580.8,583.26,586.19,580.55,100.54K,-0.90%
1772,2015-03-17,581.76,580.6,583.59,580.6,105.06K,0.17%
1771,2015-03-18,578.68,580.81,581.53,577.26,108.04K,-0.53%
1770,2015-03-19,573.74,579.39,580.32,573.52,84.53K,-0.85%
1769,2015-03-20,575.44,572.57,577.56,571.92,151.54K,0.30%
1768,2015-03-23,570.89,576.64,579.39,570.44,99.55K,-0.79%
1767,2015-03-24,567.43,569.33,569.91,562.07,91.92K,-0.61%
1766,2015-03-25,560.93,567.62,568.4,559.87,87.61K,-1.15%
1765,2015-03-26,556.16,556.12,559.68,553.19,83.83K,-0.85%
1764,2015-03-27,551.42,558.93,561.13,549.65,91.63K,-0.85%
1763,2015-03-30,545.19,551.75,554.26,545.07,108.63K,-1.13%
1762,2015-03-31,551.13,544.87,552.72,544.87,83.62K,1.09%
1761,2015-04-01,538.91,550.8,551.69,537.3,129.13K,-2.22%
1760,2015-04-02,546.85,540.54,546.85,536.87,89.76K,1.47%
1759,2015-04-03,547.85,548.69,550.3,544.22,70.71K,0.18%
1758,2015-04-06,542.97,548.11,549.28,542.97,71.85K,-0.89%
1757,2015-04-07,548.11,542.71,548.37,540.79,96.78K,0.95%
1756,2015-04-08,547.72,549.69,551.23,546.29,80.15K,-0.07%
1755,2015-04-09,550.52,547.26,552.53,546.76,94.46K,0.51%
1754,2015-04-10,554.03,550.96,557.65,550.96,104.20K,0.64%
1753,2015-04-13,559.54,556.35,559.68,555.97,72.14K,0.99%
1752,2015-04-14,558.67,559.81,562.95,558.49,69.54K,-0.16%
1751,2015-04-15,564.5,558.94,565.39,558.94,82.31K,1.04%
1750,2015-04-16,568.28,564.5,570.68,564.5,100.52K,0.67%
1749,2015-04-17,568.32,568.28,572.76,568.28,107.31K,0.01%
1748,2015-04-20,565.04,568.52,568.83,562.66,98.95K,-0.58%
1747,2015-04-21,562.24,563.78,567.52,562.24,98.59K,-0.50%
1746,2015-04-22,562.51,562.58,565.04,561.53,91.61K,0.05%
1745,2015-04-23,561.25,562.85,564.45,557.57,76.34K,-0.22%
1744,2015-04-24,565.77,563.17,567.36,561.56,61.68K,0.81%
1743,2015-04-27,562.4,567.77,568.47,562.4,61.88K,-0.60%
1742,2015-05-04,545.08,560.62,563.36,545.08,112.53K,-3.08%
1741,2015-05-05,552.65,544.8,552.65,539.04,116.97K,1.39%
1740,2015-05-06,549.3,553.3,555.51,548.17,89.29K,-0.61%
1739,2015-05-07,552.98,548.51,554.22,547.53,70.11K,0.67%
1738,2015-05-08,554.51,551.57,556.39,550.93,72.95K,0.28%
1737,2015-05-11,551.67,554.5,556.2,550.57,108.34K,-0.51%
1736,2015-05-12,544.41,551.98,552.56,542.7,79.64K,-1.32%
1735,2015-05-13,542.82,545.5,546.99,538.76,79.43K,-0.29%
1734,2015-05-14,543.69,542.53,545.0,540.72,68.00K,0.16%
1733,2015-05-15,537.44,543.61,545.48,537.44,74.95K,-1.15%
1732,2015-05-18,528.95,535.82,536.71,528.9,105.37K,-1.58%
1731,2015-05-19,536.82,530.0,537.19,530.0,93.79K,1.49%
1730,2015-05-20,550.1,536.35,550.33,536.07,128.46K,2.47%
1729,2015-05-21,552.56,550.99,554.0,547.95,112.19K,0.45%
1728,2015-05-22,561.82,553.41,561.82,550.81,119.60K,1.68%
1727,2015-05-25,563.0,560.8,563.84,558.5,108.20K,0.21%
1726,2015-05-26,567.2,563.31,570.29,562.58,143.16K,0.75%
1725,2015-05-27,566.48,564.64,569.63,563.28,115.04K,-0.13%
1724,2015-05-28,572.97,566.13,576.92,564.73,151.80K,1.15%
1723,2015-05-29,569.56,572.73,577.03,568.7,135.98K,-0.60%
1722,2015-06-01,574.98,571.15,579.58,570.14,118.50K,0.95%
1721,2015-06-02,570.31,575.7,581.24,570.31,123.89K,-0.81%
1720,2015-06-03,567.9,570.55,573.91,567.81,125.47K,-0.42%
1719,2015-06-04,568.99,568.01,573.5,567.89,113.85K,0.19%
1718,2015-06-05,578.07,568.63,579.01,568.37,147.67K,1.60%
1717,2015-06-08,579.83,580.74,585.51,579.45,193.17K,0.30%
1716,2015-06-09,574.47,578.68,582.13,573.73,162.01K,-0.92%
1715,2015-06-10,574.1,576.06,576.62,569.59,133.53K,-0.06%
1714,2015-06-11,581.05,577.32,582.68,575.25,166.70K,1.21%
1713,2015-06-12,582.73,582.54,585.01,578.8,163.05K,0.29%
1712,2015-06-15,586.48,583.51,586.67,581.35,154.92K,0.64%
1711,2015-06-16,580.35,587.76,589.33,580.35,162.62K,-1.05%
1710,2015-06-17,578.87,578.53,584.04,575.88,131.42K,-0.26%
1709,2015-06-18,580.35,578.73,583.02,578.47,98.18K,0.26%
1708,2015-06-19,584.7,584.08,588.48,582.47,201.25K,0.75%
1707,2015-06-22,594.08,588.33,594.08,588.01,154.76K,1.60%
1706,2015-06-23,593.07,592.44,595.11,590.76,130.76K,-0.17%
1705,2015-06-24,590.02,592.19,594.01,589.02,128.94K,-0.51%
1704,2015-06-25,587.99,589.29,590.37,585.34,114.60K,-0.34%
1703,2015-06-26,581.75,586.04,592.59,581.75,152.47K,-1.06%
1702,2015-06-29,591.75,580.16,591.75,579.61,121.74K,1.72%
1701,2015-06-30,593.05,588.77,598.98,588.77,156.14K,0.22%
1700,2015-07-01,591.5,594.52,594.52,587.33,133.32K,-0.26%
1699,2015-07-02,605.7,591.5,605.7,590.52,136.67K,2.40%
1698,2015-07-03,616.43,608.82,617.96,608.82,164.55K,1.77%
1697,2015-07-06,625.22,618.75,625.34,618.65,179.75K,1.43%
1696,2015-07-07,630.27,623.89,633.73,620.59,175.37K,0.81%
1695,2015-07-08,623.17,630.4,634.13,617.29,191.33K,-1.13%
1694,2015-07-09,622.1,616.2,626.38,613.34,148.19K,-0.17%
1693,2015-07-10,627.28,627.56,630.79,624.7,216.87K,0.83%
1692,2015-07-13,634.06,631.56,637.07,627.69,140.49K,1.08%
1691,2015-07-14,638.69,635.55,640.43,628.43,155.03K,0.73%
1690,2015-07-15,630.89,640.43,641.06,630.89,141.79K,-1.22%
1689,2015-07-16,626.9,627.32,632.21,622.57,132.74K,-0.63%
1688,2015-07-17,628.63,628.45,631.67,626.21,106.88K,0.28%
1687,2015-07-20,620.54,624.84,624.84,616.11,120.58K,-1.29%
1686,2015-07-21,616.61,619.9,624.47,613.83,100.72K,-0.63%
1685,2015-07-22,629.85,614.56,629.94,613.58,120.81K,2.15%
1684,2015-07-23,632.01,632.07,637.91,631.43,120.93K,0.34%
1683,2015-07-24,631.26,633.27,634.61,627.99,111.65K,-0.12%
1682,2015-07-27,635.46,629.68,636.84,629.42,123.98K,0.67%
1681,2015-07-28,631.47,636.58,639.54,631.47,155.01K,-0.63%
1680,2015-07-29,624.7,632.0,634.64,624.7,114.16K,-1.07%
1679,2015-07-30,626.57,625.46,627.11,622.43,102.58K,0.30%
1678,2015-07-31,621.06,628.31,629.97,621.06,112.60K,-0.88%
1677,2015-08-03,609.47,617.12,617.12,605.63,129.80K,-1.87%
1676,2015-08-04,600.76,607.95,609.91,600.76,83.58K,-1.43%
1675,2015-08-05,607.08,600.68,608.21,600.68,108.57K,1.05%
1674,2015-08-06,601.04,607.84,609.31,600.85,110.44K,-0.99%
1673,2015-08-07,603.76,601.57,604.04,597.75,87.76K,0.45%
1672,2015-08-10,614.53,603.82,614.53,603.82,90.73K,1.78%
1671,2015-08-11,613.05,615.17,619.69,611.17,119.70K,-0.24%
1670,2015-08-12,604.24,609.33,611.46,602.01,112.17K,-1.44%
1669,2015-08-13,594.26,603.31,603.31,590.44,126.47K,-1.65%
1668,2015-08-14,589.03,592.8,598.55,585.97,90.67K,-0.88%
1667,2015-08-17,573.15,588.67,591.2,571.26,108.22K,-2.70%
1666,2015-08-18,580.22,571.31,580.22,571.22,93.87K,1.23%
1665,2015-08-19,577.82,576.44,580.99,569.21,106.33K,-0.41%
1664,2015-08-20,566.69,577.82,577.82,565.09,113.12K,-1.93%
1663,2015-08-21,556.3,559.34,559.97,542.31,185.89K,-1.83%
1662,2015-08-24,526.93,550.48,550.48,523.55,174.56K,-5.28%
1661,2015-08-25,529.98,511.13,535.48,511.13,177.69K,0.58%
1660,2015-08-26,545.89,530.05,545.89,530.05,124.14K,3.00%
1659,2015-08-27,555.81,551.89,558.93,551.44,127.73K,1.82%
1658,2015-08-28,570.87,561.36,570.87,559.35,165.73K,2.71%
1657,2015-08-31,564.75,573.1,573.1,563.99,127.97K,-1.07%
1656,2015-09-01,562.31,565.75,569.18,561.28,98.67K,-0.43%
1655,2015-09-03,554.3,559.32,561.43,551.47,93.47K,-1.42%
1654,2015-09-04,556.81,554.85,558.9,554.77,66.99K,0.45%
1653,2015-09-07,554.93,557.07,560.09,554.44,75.02K,-0.34%
1652,2015-09-08,566.72,554.48,566.72,554.34,107.30K,2.12%
1651,2015-09-09,572.34,574.06,574.73,569.69,89.60K,0.99%
1650,2015-09-10,572.07,567.51,576.13,567.09,70.33K,-0.05%
1649,2015-09-11,566.74,572.14,573.99,566.18,94.99K,-0.93%
1648,2015-09-14,562.17,569.21,572.25,561.46,84.88K,-0.81%
1647,2015-09-15,563.27,564.38,565.05,561.1,85.24K,0.20%
1646,2015-09-16,564.13,561.86,564.82,561.69,74.66K,0.15%
1645,2015-09-17,562.48,563.93,565.85,562.48,88.37K,-0.29%
1644,2015-09-18,566.25,564.69,569.5,564.69,153.41K,0.67%
1643,2015-09-21,572.12,566.74,572.26,565.16,109.41M,1.04%
1642,2015-09-22,573.2,573.09,575.17,570.26,121.25M,0.19%
1641,2015-09-23,572.72,570.64,573.85,569.51,107.83M,-0.08%
1640,2015-09-24,570.25,573.5,575.36,570.12,107.03M,-0.43%
1639,2015-09-25,570.38,570.41,572.09,567.71,79.09M,0.02%
1638,2015-09-28,564.88,571.29,572.15,564.88,86.04K,-0.96%
1637,2015-09-29,561.19,559.83,561.76,557.65,93.14K,-0.65%
1636,2015-09-30,562.64,562.5,565.65,562.5,83.82K,0.26%
1635,2015-10-01,563.54,563.39,565.63,563.23,82.59K,0.16%
1634,2015-10-02,562.31,563.33,565.01,561.73,81.80K,-0.22%
1633,2015-10-05,570.0,564.58,570.0,563.95,98.66K,1.37%
1632,2015-10-06,581.29,577.45,581.38,574.63,179.24K,1.98%
1631,2015-10-07,579.57,583.97,587.3,579.57,146.23K,-0.30%
1630,2015-10-08,586.78,580.04,588.35,579.82,194.06K,1.24%
1629,2015-10-09,588.02,590.91,593.02,587.57,162.69K,0.21%
1628,2015-10-12,592.1,587.72,594.74,587.25,152.11K,0.69%
1627,2015-10-13,590.84,589.09,591.66,588.54,115.29K,-0.21%
1626,2015-10-14,589.98,592.45,593.73,589.62,113.48K,-0.15%
1625,2015-10-15,592.4,591.36,594.17,588.98,115.35K,0.41%
1624,2015-10-16,593.02,592.4,599.74,592.4,132.29K,0.10%
1623,2015-10-19,594.61,593.87,598.11,591.6,107.69K,0.27%
1622,2015-10-20,590.45,594.97,596.37,588.26,127.21K,-0.70%
1621,2015-10-21,590.24,590.43,594.5,589.84,100.32K,-0.04%
1620,2015-10-22,595.08,590.24,595.81,589.74,94.88K,0.82%
1619,2015-10-23,601.74,598.55,602.55,598.25,104.41K,1.12%
1618,2015-10-26,598.61,604.41,606.79,598.61,102.76K,-0.52%
1617,2015-10-27,598.44,597.8,600.51,595.62,106.26K,-0.03%
1616,2015-10-28,596.24,599.09,601.09,596.24,119.72K,-0.37%
1615,2015-10-29,605.2,599.32,605.2,598.8,102.97K,1.50%
1614,2015-10-30,607.37,605.49,608.01,603.93,91.23K,0.36%
1613,2015-11-02,602.76,607.93,610.17,601.99,123.80K,-0.76%
1612,2015-11-03,611.71,605.32,611.71,600.46,116.50K,1.48%
1611,2015-11-04,610.6,614.29,617.93,610.6,112.57K,-0.18%
1610,2015-11-05,615.18,609.49,616.46,608.53,99.75K,0.75%
1609,2015-11-06,612.36,615.54,617.79,608.89,109.92K,-0.46%
1608,2015-11-09,610.66,612.29,613.79,610.35,122.66K,-0.28%
1607,2015-11-10,605.27,609.3,610.6,605.08,119.83K,-0.88%
1606,2015-11-11,603.53,604.13,609.24,603.34,95.35K,-0.29%
1605,2015-11-12,605.58,602.02,605.58,595.86,144.36K,0.34%
1604,2015-11-13,611.27,604.41,611.27,603.72,159.05K,0.94%
1603,2015-11-16,609.21,609.77,611.92,605.39,137.77K,-0.34%
1602,2015-11-17,605.05,609.46,611.18,605.05,171.38K,-0.68%
1601,2015-11-18,603.34,603.32,606.62,602.13,123.13K,-0.28%
1600,2015-11-19,601.9,604.38,605.56,600.84,122.67K,-0.24%
1599,2015-11-20,604.46,602.11,606.58,601.9,140.72K,0.43%
1598,2015-11-23,599.99,605.89,607.69,599.99,153.19K,-0.74%
1597,2015-11-24,593.83,599.81,599.94,590.41,169.70K,-1.03%
1596,2015-11-25,595.7,593.24,596.92,588.1,143.86K,0.31%
1595,2015-11-26,590.4,593.12,594.67,590.39,157.76K,-0.89%
1594,2015-11-27,582.86,589.09,591.84,582.86,142.24K,-1.28%
1593,2015-11-30,573.2,581.39,581.65,571.12,132.94K,-1.66%
1592,2015-12-01,570.41,573.39,577.58,570.41,116.02K,-0.49%
1591,2015-12-02,574.42,571.01,577.03,571.01,104.14K,0.70%
1590,2015-12-03,574.38,574.04,576.84,573.2,128.30K,-0.01%
1589,2015-12-04,571.62,574.0,574.69,567.95,87.33K,-0.48%
1588,2015-12-07,563.62,570.12,571.2,563.41,78.32K,-1.40%
1587,2015-12-08,574.15,561.0,574.15,556.92,112.95K,1.87%
1586,2015-12-09,565.2,575.08,576.63,565.2,107.44K,-1.56%
1585,2015-12-10,561.04,564.86,567.62,561.04,113.10K,-0.74%
1584,2015-12-11,563.43,560.99,567.13,559.73,99.45K,0.43%
1583,2015-12-14,562.22,564.14,566.28,560.99,116.30K,-0.21%
1582,2015-12-15,568.0,563.3,568.74,563.3,119.81K,1.03%
1581,2015-12-16,572.55,570.36,575.54,570.36,114.46K,0.80%
1580,2015-12-17,577.11,572.55,579.18,572.55,90.78K,0.80%
1579,2015-12-18,568.18,574.66,578.0,568.18,211.30K,-1.55%
1578,2015-12-21,566.9,570.45,571.28,565.35,125.68K,-0.23%
1577,2015-12-22,566.35,567.88,570.86,565.48,84.51K,-0.10%
1576,2015-12-23,564.27,564.93,568.16,562.3,90.23K,-0.37%
1575,2015-12-24,566.17,566.65,567.8,565.62,71.91K,0.34%
1574,2015-12-25,567.67,566.6,570.49,566.6,109.17K,0.26%
1573,2015-12-28,569.9,570.57,572.92,569.4,134.30K,0.39%
1572,2015-12-29,576.29,569.4,576.29,566.49,114.62K,1.12%
1571,2015-12-30,579.45,576.5,579.45,575.71,90.05K,0.55%
1570,2015-12-31,579.03,579.12,580.82,575.73,134.37K,-0.07%
1569,2016-01-04,574.41,579.03,579.97,573.15,108.48K,-0.80%
1568,2016-01-05,569.94,571.66,575.4,569.26,104.10K,-0.78%
1567,2016-01-06,574.57,569.5,574.57,569.5,95.94K,0.81%
1566,2016-01-07,565.36,570.62,570.94,561.09,147.86K,-1.60%
1565,2016-01-08,560.05,562.62,563.17,556.36,143.16K,-0.94%
1564,2016-01-11,557.87,559.05,563.04,557.51,106.07K,-0.39%
1563,2016-01-12,564.26,557.36,564.26,557.36,118.61K,1.15%
1562,2016-01-13,560.37,565.21,566.02,560.37,134.30K,-0.69%
1561,2016-01-14,553.03,555.88,556.62,550.6,149.70K,-1.31%
1560,2016-01-15,543.04,554.35,556.55,543.04,130.43K,-1.81%
1559,2016-01-18,526.37,532.54,532.54,518.16,164.10K,-3.07%
1558,2016-01-19,535.77,525.65,535.77,525.65,126.00K,1.79%
1557,2016-01-20,529.44,532.81,536.57,529.42,128.32K,-1.18%
1556,2016-01-21,521.88,529.44,531.21,520.74,152.78K,-1.43%
1555,2016-01-22,522.24,521.88,525.83,513.82,169.04K,0.07%
1554,2016-01-25,542.35,522.24,542.36,522.24,164.27K,3.85%
1553,2016-01-26,537.73,534.06,542.98,531.27,142.01K,-0.85%
1552,2016-01-27,542.69,541.18,543.88,540.03,124.97K,0.92%
1551,2016-01-28,539.47,542.01,544.73,538.59,113.21K,-0.59%
1550,2016-01-29,545.25,539.96,545.71,537.51,122.86K,1.07%
1549,2016-02-01,540.56,545.27,548.58,540.56,107.30K,-0.86%
1548,2016-02-02,536.45,537.71,542.26,535.38,93.18K,-0.76%
1547,2016-02-03,539.07,531.11,539.07,530.23,87.35K,0.49%
1546,2016-02-04,542.15,542.91,545.17,541.66,67.89K,0.57%
1545,2016-02-05,544.75,540.64,545.54,540.64,61.85K,0.48%
1544,2016-02-15,543.79,540.13,544.59,537.81,68.70K,-0.18%
1543,2016-02-16,548.05,545.72,548.89,545.72,108.04K,0.78%
1542,2016-02-17,547.05,551.38,552.38,547.05,131.16K,-0.18%
1541,2016-02-18,552.49,550.51,555.05,549.16,126.03K,0.99%
1540,2016-02-19,554.03,552.37,555.16,551.38,185.58K,0.28%
1539,2016-02-22,560.71,555.31,561.44,555.31,152.96K,1.21%
1538,2016-02-23,561.28,564.75,567.58,561.09,159.71K,0.10%
1537,2016-02-24,568.04,559.48,569.7,557.77,160.24K,1.20%
1536,2016-02-25,562.82,571.15,573.63,562.82,151.42K,-0.92%
1535,2016-02-26,566.11,565.61,566.8,562.39,106.61K,0.58%
1534,2016-02-29,559.37,565.61,566.31,559.37,129.71K,-1.19%
1533,2016-03-01,561.56,560.03,565.65,560.03,141.42K,0.39%
1532,2016-03-02,570.18,564.85,570.18,562.97,144.88K,1.54%
1531,2016-03-03,570.39,573.06,573.88,569.39,132.21K,0.04%
1530,2016-03-04,573.65,570.18,576.02,568.83,142.76K,0.57%
1529,2016-03-07,576.2,575.76,580.95,575.39,158.92K,0.44%
1528,2016-03-08,574.71,576.75,579.87,574.53,149.05K,-0.26%
1527,2016-03-09,571.71,573.47,576.32,571.48,125.15K,-0.52%
1526,2016-03-10,575.91,574.07,575.91,571.52,146.19K,0.73%
1525,2016-03-11,577.26,576.12,580.93,574.81,146.76K,0.23%
1524,2016-03-14,577.98,579.61,579.84,576.26,175.48K,0.12%
1523,2016-03-15,574.04,577.98,578.96,572.59,163.94K,-0.68%
1522,2016-03-16,577.07,573.88,577.96,573.37,148.93K,0.53%
1521,2016-03-17,579.26,581.55,583.53,579.26,165.83K,0.38%
1520,2016-03-18,575.82,579.95,580.81,575.44,226.16K,-0.59%
1519,2016-03-21,572.27,577.65,580.83,572.27,163.80K,-0.62%
1518,2016-03-22,570.91,572.27,573.8,567.8,132.09K,-0.24%
1517,2016-03-23,574.71,570.74,575.22,570.39,142.82K,0.67%
1516,2016-03-24,570.66,573.93,577.21,570.66,166.99K,-0.70%
1515,2016-03-25,572.08,569.48,572.48,564.88,159.14K,0.25%
1514,2016-03-28,575.72,573.69,576.0,571.58,127.86K,0.64%
1513,2016-03-29,568.28,575.63,576.07,568.28,165.10K,-1.29%
1512,2016-03-30,569.91,566.08,571.89,565.55,135.46K,0.29%
1511,2016-03-31,561.22,569.04,570.94,561.22,172.53K,-1.52%
1510,2016-04-01,558.43,560.64,562.73,557.96,131.42K,-0.50%
1509,2016-04-04,555.82,557.56,560.92,554.3,118.85K,-0.47%
1508,2016-04-05,560.32,555.98,560.32,555.15,140.38K,0.81%
1507,2016-04-06,567.79,561.94,567.79,560.63,120.89K,1.33%
1506,2016-04-07,571.6,570.72,572.56,567.01,123.54K,0.67%
1505,2016-04-08,572.34,571.21,574.46,569.09,122.41K,0.13%
1504,2016-04-11,579.27,575.11,581.88,575.01,143.19K,1.21%
1503,2016-04-12,579.84,580.9,582.97,577.17,165.75K,0.10%
1502,2016-04-13,578.02,580.77,582.81,575.65,140.04K,-0.31%
1501,2016-04-14,579.49,575.69,584.81,575.69,116.83K,0.25%
1500,2016-04-15,579.86,581.54,586.36,579.86,124.27K,0.06%
1499,2016-04-19,568.28,578.32,578.44,568.28,138.46K,-2.00%
1498,2016-04-20,568.03,569.8,571.71,565.3,116.43K,-0.04%
1497,2016-04-21,575.73,571.19,577.41,570.71,104.75K,1.36%
1496,2016-04-22,592.48,574.57,592.48,574.57,140.76K,2.91%
1495,2016-04-25,591.58,597.91,601.61,591.58,161.64K,-0.15%
1494,2016-04-26,598.48,590.99,598.48,590.19,176.65K,1.17%
1493,2016-04-27,593.96,601.79,601.79,591.35,149.05K,-0.76%
1492,2016-04-28,591.67,594.98,597.28,589.97,101.20K,-0.39%
1491,2016-04-29,598.37,591.2,599.71,591.2,124.90K,1.13%
1490,2016-05-04,599.07,595.95,603.08,592.43,143.70K,0.12%
1489,2016-05-05,601.51,600.66,605.21,600.5,134.81K,0.41%
1488,2016-05-06,606.52,602.4,608.94,602.17,120.43K,0.83%
1487,2016-05-09,603.85,610.92,612.97,603.85,145.39K,-0.44%
1486,2016-05-10,605.05,600.35,605.46,597.74,143.70K,0.20%
1485,2016-05-11,614.06,606.6,614.06,606.06,162.84K,1.49%
1484,2016-05-12,612.12,615.55,617.56,612.12,93.54K,-0.32%
1483,2016-05-13,610.82,612.32,615.3,608.04,110.63K,-0.21%
1482,2016-05-16,615.78,610.13,616.17,608.49,109.34K,0.81%
1481,2016-05-17,624.75,620.54,626.12,618.67,126.85K,1.46%
1480,2016-05-18,622.45,625.53,627.81,621.79,135.29K,-0.37%
1479,2016-05-19,619.2,621.83,623.68,618.13,141.47K,-0.52%
1478,2016-05-20,614.81,620.72,622.48,614.41,138.84K,-0.71%
1477,2016-05-23,611.03,616.11,616.83,610.45,99.92K,-0.61%
1476,2016-05-24,611.62,612.23,613.14,608.15,115.55K,0.10%
1475,2016-05-25,611.89,613.96,616.38,611.89,139.39K,0.04%
1474,2016-05-26,604.34,611.88,613.37,604.34,116.59K,-1.23%
1473,2016-05-27,608.11,604.36,609.94,603.23,102.56K,0.62%
1472,2016-05-30,614.5,609.98,615.52,608.46,111.12K,1.05%
1471,2016-05-31,618.44,616.22,621.14,614.68,121.51K,0.64%
1470,2016-06-01,619.86,618.18,620.24,616.33,113.21K,0.23%
1469,2016-06-02,623.37,619.19,624.52,618.38,126.64K,0.57%
1468,2016-06-03,621.88,623.21,625.19,621.62,124.29K,-0.24%
1467,2016-06-06,620.05,621.09,624.55,616.98,133.23K,-0.29%
1466,2016-06-07,624.65,622.4,624.69,620.05,115.27K,0.74%
1465,2016-06-08,627.87,626.84,632.68,626.29,139.31K,0.52%
1464,2016-06-09,631.26,628.4,631.26,626.27,119.51K,0.54%
1463,2016-06-10,629.84,629.95,633.47,628.56,134.28K,-0.22%
1462,2016-06-13,623.58,626.26,627.36,621.4,127.06K,-0.99%
1461,2016-06-14,625.43,621.63,626.4,619.13,99.80K,0.30%
1460,2016-06-15,627.02,624.63,628.75,621.76,130.31K,0.25%
1459,2016-06-16,625.11,627.38,630.21,625.11,122.41K,-0.30%
1458,2016-06-17,619.25,622.92,624.59,618.16,148.65K,-0.94%
1457,2016-06-20,626.46,622.04,626.46,620.41,115.10K,1.16%
1456,2016-06-21,628.0,629.03,631.96,628.0,127.75K,0.25%
1455,2016-06-22,626.41,628.77,629.95,625.81,107.96K,-0.25%
1454,2016-06-23,632.27,626.47,632.6,626.47,117.11K,0.94%
1453,2016-06-24,620.77,631.77,631.77,597.68,270.17K,-1.82%
1452,2016-06-27,621.27,616.19,621.27,608.26,107.96K,0.08%
1451,2016-06-28,622.2,617.68,624.85,617.65,89.28K,0.15%
1450,2016-06-29,630.12,623.56,631.25,623.56,122.31K,1.27%
1449,2016-06-30,632.26,633.17,637.46,631.74,106.17K,0.34%
1448,2016-07-01,640.3,632.26,643.55,632.26,126.00K,1.27%
1447,2016-07-04,647.96,643.11,647.96,641.96,137.07K,1.20%
1446,2016-07-05,650.88,650.47,658.45,647.52,149.33K,0.45%
1445,2016-07-06,649.46,646.8,652.36,644.07,136.95K,-0.22%
1444,2016-07-07,661.12,652.49,661.12,652.13,137.26K,1.80%
1443,2016-07-08,658.68,661.07,665.53,655.91,144.00K,-0.37%
1442,2016-07-11,652.26,658.92,664.89,648.77,162.22K,-0.97%
1441,2016-07-12,658.9,652.81,658.9,649.86,175.61K,1.02%
1440,2016-07-13,675.12,662.04,676.06,662.04,159.94K,2.46%
