<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
BVH,20141216,32.1643,32.1643,31.1842,31.1842,163260
BVH,20141217,31.1842,31.8079,29.9368,30.3823,305530
BVH,20141218,30.3823,30.4714,29.4022,29.4023,655440
BVH,20141219,29.4023,30.0260,27.3530,27.3530,1707260
BVH,20141222,28.5113,29.2241,28.0658,29.2241,313000
BVH,20141223,29.9369,30.9170,29.4023,29.8478,493240
BVH,20141224,29.3132,30.2042,28.4222,28.5113,808910
BVH,20141225,28.1549,28.5113,27.3530,28.1549,194650
BVH,20141226,28.1549,28.6895,27.4421,28.2440,310630
BVH,20141229,28.3331,28.4222,27.2639,27.3530,678780
BVH,20141230,27.3530,27.4421,26.3729,27.0857,526370
BVH,20141231,27.6203,28.6895,27.3530,28.5113,486130
BVH,20150105,28.6004,30.1151,28.6004,29.6696,984900
BVH,20150106,28.6004,29.7587,28.6004,29.7587,511140
BVH,20150107,29.8478,30.9170,29.7587,30.3823,1030840
BVH,20150108,30.3823,31.0951,30.0259,30.3823,565530
BVH,20150109,30.4714,31.7188,30.2932,31.1842,730160
BVH,20150112,31.3624,32.2534,31.2733,31.8079,1374890
BVH,20150113,31.3624,31.8079,31.1842,31.3624,828990
BVH,20150114,31.2733,31.5406,30.5605,30.8278,465980
BVH,20150115,30.7387,30.9169,30.0259,30.2932,683540
BVH,20150116,30.4714,31.4515,30.2932,31.1842,721060
BVH,20150119,31.1842,31.8079,30.7387,31.0060,501550
BVH,20150120,30.7387,31.3624,30.7387,31.1842,564360
BVH,20150121,31.1842,31.4515,31.0951,31.2733,590070
BVH,20150122,31.2733,31.5406,30.9169,31.3624,532030
BVH,20150123,31.3624,31.5406,31.0060,31.3624,510760
BVH,20150126,31.3624,31.4515,31.0060,31.0060,292390
BVH,20150127,31.0951,31.3624,30.7387,30.8278,600110
BVH,20150128,31.0060,32.3425,31.0060,31.8970,735140
BVH,20150129,31.7188,31.8970,31.1842,31.1842,160820
BVH,20150130,31.7188,31.7188,30.7387,30.7387,284910
BVH,20150202,30.8278,31.3624,30.3823,30.3823,425460
BVH,20150203,30.8278,31.1842,30.3823,30.7387,538860
BVH,20150204,30.5605,32.2534,30.4714,32.0752,956310
BVH,20150205,32.0752,33.4117,32.0752,32.7880,919350
BVH,20150206,32.7880,33.7681,32.7880,33.5899,331920
BVH,20150209,33.6790,33.9463,33.4117,33.7681,840030
BVH,20150210,33.7681,34.4809,33.4117,34.3026,624020
BVH,20150211,34.5699,34.9263,34.3026,34.7481,172030
BVH,20150212,34.8372,35.3718,34.6590,35.1936,334530
BVH,20150213,35.3718,35.9064,35.2827,35.3718,571660
BVH,20150224,35.3718,35.6391,35.0154,35.4609,292860
BVH,20150225,35.4609,35.9955,34.3917,34.3917,259560
BVH,20150226,34.3917,34.4808,33.6789,33.9463,216360
BVH,20150227,33.8572,34.6591,33.4117,33.4117,346060
BVH,20150302,33.4117,33.9463,33.3226,33.5008,290980
BVH,20150303,33.8572,34.3027,33.7681,34.3026,255270
BVH,20150304,34.3026,34.5699,34.2135,34.4808,244110
BVH,20150305,34.5699,34.5699,33.9462,33.9463,471590
BVH,20150306,33.8572,33.9463,33.5008,33.5899,387680
BVH,20150309,33.5008,33.5008,32.6989,33.0553,518330
BVH,20150310,32.9662,33.1444,32.6989,33.0553,129430
BVH,20150311,33.0553,33.5899,32.7880,33.2335,279140
BVH,20150312,33.1444,33.6790,32.9662,33.6790,403030
BVH,20150313,33.8572,33.8572,33.3226,33.4117,140960
BVH,20150316,32.9662,33.2335,32.8771,32.9662,181410
BVH,20150317,32.7880,33.2335,32.7880,33.1444,308710
BVH,20150318,33.1444,33.2335,32.6989,33.0553,112960
BVH,20150319,32.9662,32.9662,32.1643,32.2534,351630
BVH,20150320,32.1643,33.4117,31.9861,33.4117,351100
BVH,20150323,32.6989,33.0553,32.6989,32.7880,378160
BVH,20150324,32.2534,32.6989,32.0752,32.6098,417380
BVH,20150325,32.5207,32.7880,32.1643,32.1643,303370
BVH,20150326,32.0752,32.1643,31.3624,31.7188,408590
BVH,20150327,31.8079,31.8079,30.1150,30.6496,368540
BVH,20150330,30.3823,30.9169,29.4913,29.5805,320810
BVH,20150331,29.6696,30.9170,29.5805,30.4714,270420
BVH,20150401,30.4714,30.4714,29.4022,29.4023,177010
BVH,20150402,29.4023,31.4516,29.4023,31.4515,296050
BVH,20150403,31.1842,31.8079,30.7387,30.7387,209320
BVH,20150406,30.7387,30.8278,29.9368,29.9369,146010
BVH,20150407,29.9369,30.4715,29.6696,30.2932,268570
BVH,20150408,30.2932,30.3823,29.7586,29.8478,271160
BVH,20150409,29.5805,30.4715,29.5805,30.2042,139500
BVH,20150410,30.4715,31.0061,30.2933,30.3823,276310
BVH,20150413,30.4714,31.0951,30.3823,30.8278,186700
BVH,20150414,30.9169,31.0951,30.7387,30.7387,201460
BVH,20150415,30.6496,31.2733,30.5605,31.1842,253170
BVH,20150416,31.8079,32.0752,31.6297,31.7188,387680
BVH,20150417,31.7188,31.8079,31.4515,31.4515,160200
BVH,20150420,31.1842,31.5406,31.0951,31.4515,168960
BVH,20150421,31.2733,31.5406,31.2733,31.2733,126900
BVH,20150422,31.2733,31.3624,31.0951,31.1842,152340
BVH,20150423,31.1842,31.8970,31.1842,31.5406,185840
BVH,20150424,31.6297,31.7188,31.2733,31.4515,183630
BVH,20150427,31.7188,31.7188,31.2733,31.5406,188490
BVH,20150504,31.1842,31.2733,30.2041,30.2042,341150
BVH,20150505,30.2042,31.0952,29.8478,31.0951,188470
BVH,20150506,31.0951,31.0951,30.2932,30.2932,81060
BVH,20150507,30.1150,30.4714,30.1150,30.2932,68840
BVH,20150508,30.2932,31.0060,30.2932,30.6496,102210
BVH,20150511,30.7387,30.8278,30.4714,30.5605,150430
BVH,20150512,30.2932,30.8278,29.8477,29.8478,150660
BVH,20150513,30.2933,30.2933,29.6696,29.8478,117160
BVH,20150514,29.8478,29.9369,29.7587,29.7587,93570
BVH,20150515,29.8478,30.2042,29.5805,29.5805,69290
BVH,20150518,29.5805,29.5805,29.0459,29.0459,86030
BVH,20150519,29.8478,29.8478,29.0459,29.6696,104260
BVH,20150520,29.3132,30.6497,29.3132,30.5605,125760
BVH,20150521,31.4782,31.9371,30.7440,31.9362,224020
BVH,20150522,31.9362,32.6704,31.2938,32.6704,257630
BVH,20150525,32.3033,33.0375,31.9362,31.9362,98730
BVH,20150526,32.5786,33.5881,32.1197,33.4045,499030
BVH,20150527,33.4045,33.7716,33.0374,33.4963,236330
BVH,20150528,33.4045,34.3222,33.3128,33.9552,291760
BVH,20150529,34.1387,34.1387,33.1293,33.6799,321610
BVH,20150601,33.8634,33.8634,32.3033,32.6704,169750
BVH,20150602,33.0375,33.4046,32.4868,32.4868,87020
BVH,20150603,32.3950,32.4868,31.9362,32.1198,261280
BVH,20150604,32.1198,32.5787,32.1198,32.4868,136560
BVH,20150605,32.4868,32.9457,32.1197,32.9457,78830
BVH,20150608,33.0375,33.0375,32.3033,32.3951,325320
BVH,20150609,32.1198,32.3951,32.1198,32.3951,178690
BVH,20150610,32.1198,32.4869,32.0280,32.2115,239690
BVH,20150611,32.0280,33.2210,32.0280,33.2210,297000
BVH,20150612,33.8634,33.8634,33.3128,33.7716,201810
BVH,20150615,34.1387,34.1387,33.5881,33.9552,166440
BVH,20150616,33.9552,34.0470,33.4963,33.4963,192990
BVH,20150617,33.4963,34.8729,33.3128,33.9552,389660
BVH,20150618,34.3223,34.8729,33.9552,34.8729,457990
BVH,20150619,35.6988,35.7906,35.1482,35.7906,1166020
BVH,20150622,35.6988,35.6988,35.0564,35.3317,272630
BVH,20150623,35.3317,36.0659,35.3317,35.8824,330820
BVH,20150624,35.8824,35.9742,35.3318,35.6988,100320
BVH,20150625,35.7906,35.7906,35.1482,35.2400,80090
BVH,20150626,35.2400,35.2400,34.0470,34.8729,195050
BVH,20150629,35.1482,36.5248,34.8729,36.1577,388770
BVH,20150630,36.2495,38.0849,36.1577,37.6260,1017730
BVH,20150701,37.1671,37.6260,36.8001,37.1671,333440
BVH,20150702,36.7082,39.4614,36.7082,39.4614,347680
BVH,20150703,39.8285,41.7557,39.6449,41.7557,520190
BVH,20150706,42.4899,44.6006,42.2146,44.6006,600310
BVH,20150707,44.2335,47.7208,44.2335,47.7208,487240
BVH,20150708,50.4739,50.9328,49.5562,50.4739,1248330
BVH,20150709,47.7208,53.2270,47.2619,50.0150,634710
BVH,20150710,50.4739,53.2270,50.0150,53.2270,579560
BVH,20150713,55.9801,56.8978,55.9801,56.8978,198890
BVH,20150714,60.5686,60.5687,56.8978,60.5687,706390
BVH,20150715,61.9453,61.9453,56.8978,56.8978,586290
BVH,20150716,54.6035,60.1098,54.6035,57.8156,483980
BVH,20150717,57.8156,60.1099,57.3567,59.1921,351520
BVH,20150720,59.6510,59.6510,55.5213,55.9801,198630
BVH,20150721,54.1447,55.0624,52.3093,52.3093,301790
BVH,20150722,50.0150,51.3916,49.0973,49.5562,1291590
BVH,20150723,50.9328,52.7682,50.9328,52.7682,297960
BVH,20150724,53.2271,53.6859,50.9328,51.3916,171600
BVH,20150727,49.5562,50.4739,48.1796,49.5562,749480
BVH,20150728,50.0151,50.4739,47.7208,47.7208,543030
BVH,20150729,47.7208,50.4739,47.2619,47.7208,287000
BVH,20150730,47.7208,50.4739,47.7208,50.4739,396160
BVH,20150731,50.9328,50.9328,48.1796,48.1796,235220
