<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
VNM,20061128,5.4898,5.5411,5.3872,5.3872,473350
VNM,20061129,5.3872,5.3872,5.1307,5.1820,364480
VNM,20061130,5.1820,5.4385,5.1820,5.4385,178150
VNM,20061201,5.4385,5.4385,5.3872,5.3872,188410
VNM,20061204,5.3872,5.5411,5.3872,5.5411,256710
VNM,20061205,5.5411,5.6437,5.5411,5.6437,180310
VNM,20061206,5.6437,5.9003,5.6437,5.9003,515800
VNM,20061207,5.9003,6.1568,5.9003,6.1568,204350
VNM,20061208,6.1568,6.4647,6.1568,6.4647,107230
VNM,20061211,6.4647,6.7725,6.4647,6.7725,129570
VNM,20061212,6.7725,7.0803,6.7725,6.8238,518940
VNM,20061213,6.8238,7.1316,6.8238,7.1316,716990
VNM,20061214,7.1316,7.4395,7.1316,7.1316,687590
VNM,20061215,7.1316,7.1316,6.9777,6.9777,315520
VNM,20061218,6.9777,6.9777,6.6699,6.7212,508320
VNM,20061219,6.7212,6.8751,6.7212,6.8751,394200
VNM,20061220,6.8751,6.9777,6.8751,6.8751,377920
VNM,20061221,6.8751,6.8751,6.5673,6.5673,428770
VNM,20061222,6.5673,6.5673,6.2594,6.2594,178830
VNM,20061225,6.2594,6.2594,5.9516,6.1568,534840
VNM,20061226,6.1568,6.4133,6.0542,6.4133,358820
VNM,20061227,6.4133,6.5673,6.1568,6.1568,220640
VNM,20061228,6.1568,6.4133,6.1568,6.3620,325280
VNM,20061229,6.3620,6.4133,6.3620,6.4133,145970
VNM,20070102,6.4133,6.4647,6.4133,6.4133,203280
VNM,20070103,6.4133,6.7212,6.4133,6.7212,246270
VNM,20070104,6.7212,7.0290,6.7212,7.0290,639430
VNM,20070105,7.0290,7.3369,7.0290,7.3369,632890
VNM,20070108,7.3369,7.6960,7.3369,7.3369,651110
VNM,20070109,7.3369,7.6960,7.3369,7.6960,439530
VNM,20070110,7.6960,8.0552,7.6960,8.0552,329410
VNM,20070111,8.0552,8.4143,8.0552,8.4143,283110
VNM,20070112,8.4143,8.8248,8.4143,8.8248,452040
VNM,20070115,8.8248,9.2352,8.8248,9.2352,280140
VNM,20070116,9.2352,9.6970,9.2352,9.6970,210990
