<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
ITA,20070530,28.4717,28.4717,27.5163,27.5163,54160
ITA,20070531,27.5163,28.4717,27.5163,28.2807,108110
ITA,20070601,28.2807,28.2807,27.7074,27.7074,129260
ITA,20070604,27.7074,27.7074,26.9431,26.9431,53270
ITA,20070605,26.9431,27.1342,26.9431,27.1341,70830
ITA,20070606,27.1341,27.5163,27.1341,27.1341,54300
ITA,20070607,27.1341,27.1341,26.9430,26.9431,101210
ITA,20070608,26.9431,26.9431,26.7520,26.7520,55250
ITA,20070611,26.7520,26.9431,26.7520,26.7520,64120
ITA,20070612,26.7520,27.1342,26.7520,26.9431,98500
ITA,20070613,26.9431,27.3253,26.9431,26.9431,67230
ITA,20070614,26.9431,27.1342,26.9431,27.1341,82650
ITA,20070615,27.1341,27.5163,27.1341,27.3252,91820
ITA,20070618,27.3252,27.3252,26.9430,26.9431,112930
ITA,20070619,26.9431,26.9431,26.9431,26.9431,111770
ITA,20070620,26.9431,26.9431,26.9431,26.9431,139650
ITA,20070621,26.9409,27.9785,26.9409,27.3199,105500
ITA,20070622,27.3199,27.5402,27.3199,27.5402,122500
ITA,20070625,27.5402,27.5402,27.5402,27.5402,91030
ITA,20070626,27.5402,27.5402,27.0996,27.0996,49600
ITA,20070627,27.0996,27.0996,26.4386,26.4386,17960
ITA,20070628,26.4386,26.4386,26.2183,26.2183,60560
ITA,20070629,26.2183,26.4386,26.2183,26.4386,108690
ITA,20070702,26.4386,26.4386,25.7776,25.7776,50230
ITA,20070703,25.7776,26.4386,24.8963,26.4386,119700
ITA,20070704,26.4386,26.8792,26.4386,26.8792,94800
ITA,20070705,26.8792,27.3199,26.8792,27.3199,114380
ITA,20070706,27.3199,28.2012,27.3199,28.2012,98140
ITA,20070709,28.2012,28.2012,27.9808,27.9808,76990
ITA,20070710,27.9808,28.2012,27.7605,28.2012,103170
ITA,20070711,28.2012,28.8622,28.2012,28.8621,137380
ITA,20070712,28.8621,28.8621,28.4215,28.4215,56520
ITA,20070713,28.4215,28.4215,28.2012,28.2012,34820
ITA,20070716,28.2012,28.2012,27.5402,27.7605,40600
ITA,20070717,27.7605,28.2011,27.7605,27.9808,15740
ITA,20070718,27.9808,27.9808,27.7605,27.9808,23520
ITA,20070719,27.9808,27.9808,27.5402,27.5402,19880
ITA,20070720,27.5402,27.5402,26.8792,27.5402,19460
ITA,20070723,27.5402,28.2012,27.5402,28.2012,69600
ITA,20070724,28.2012,28.2012,28.2012,28.2012,22440
ITA,20070725,28.2012,28.2012,27.9809,28.2012,64960
ITA,20070726,28.2012,28.4215,28.2012,28.2012,39370
ITA,20070727,28.2012,28.2012,27.5402,27.9808,37280
ITA,20070730,27.9808,27.9808,26.6589,27.9808,75910
ITA,20070731,27.9808,27.9808,27.3198,27.9808,79450
ITA,20070801,27.9808,27.9808,27.3198,27.9808,48420
ITA,20070802,27.9808,27.9808,27.3198,27.9808,53640
ITA,20070803,27.9808,27.9808,27.5402,27.9808,49500
ITA,20070806,27.9808,27.9808,27.5402,27.7605,14130
ITA,20070807,27.7605,28.6418,27.3199,28.6418,74940
ITA,20070808,28.6418,29.0824,28.2012,29.0824,109670
ITA,20070809,29.0824,30.4044,29.0824,30.4044,81910
ITA,20070810,30.4044,31.7263,30.1841,31.7263,174480
ITA,20070813,31.7263,31.7263,30.1840,30.1841,43150
ITA,20070814,30.1841,30.8451,30.1841,30.8450,42790
ITA,20070815,30.8450,30.8450,30.4044,30.6247,41430
ITA,20070816,30.6247,30.6247,30.1841,30.4044,18820
ITA,20070817,30.4044,30.4044,29.5231,30.4044,27570
ITA,20070820,30.4044,31.5060,29.0825,31.5060,70680
ITA,20070821,31.5060,31.5060,30.6247,30.6247,27390
ITA,20070822,30.6247,30.8450,30.4044,30.8450,30720
ITA,20070823,30.8450,30.8450,29.7434,29.7434,26330
ITA,20070824,29.7434,30.8450,29.7434,29.9637,49590
ITA,20070827,29.9637,30.8450,29.9637,30.8450,45840
ITA,20070828,30.8450,30.8450,29.7434,29.7434,64950
ITA,20070829,29.7434,29.7434,29.0824,29.5231,64390
ITA,20070830,29.5231,30.1841,29.5231,30.1841,68730
ITA,20070831,30.1841,30.6247,29.9638,30.6247,63910
ITA,20070904,30.6247,30.8450,30.4044,30.6247,112970
ITA,20070905,30.6247,30.6247,30.1841,30.1841,57420
ITA,20070906,30.1841,30.1841,29.9638,30.1841,23050
ITA,20070907,30.1841,30.1841,29.9638,30.1841,35470
ITA,20070910,30.1841,30.1841,29.9637,29.9637,35160
ITA,20070911,29.9637,29.9637,29.5231,29.5231,23750
ITA,20070912,29.5231,29.9637,29.5231,29.9637,44890
ITA,20070913,29.9637,29.9637,29.5231,29.5231,32470
ITA,20070914,29.5231,29.7434,29.5231,29.7434,33590
ITA,20070917,29.7434,29.7434,29.3028,29.3028,31020
ITA,20070918,29.3028,29.5231,29.3028,29.5231,46160
ITA,20070919,29.5231,29.5231,29.3028,29.5231,74880
ITA,20070920,29.5231,30.1841,29.5231,30.1841,105780
ITA,20070921,30.1841,30.1841,29.9637,29.9637,37720
ITA,20070924,29.9637,29.9637,29.5231,29.7434,56330
ITA,20070925,29.7434,30.1840,29.7434,29.9637,163640
ITA,20070926,29.9637,30.4043,29.9637,30.1841,135450
ITA,20070927,30.1841,30.1841,29.7435,29.9637,109290
ITA,20070928,29.9637,30.1841,29.9637,30.1841,183110
ITA,20071001,30.1841,31.5060,30.1841,31.5060,339840
ITA,20071002,31.5060,31.9466,31.2857,31.7263,156100
ITA,20071003,31.7263,31.7263,30.8450,31.5060,137380
ITA,20071004,31.5060,31.5060,30.8450,31.0653,132870
ITA,20071005,31.0653,31.0653,30.4043,30.4044,88810
