<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
^VNINDEX,20080409,552.0500,552.0500,552.0500,552.0500,10882570
^VNINDEX,20080410,545.7300,545.7300,545.7300,545.7300,9789100
^VNINDEX,20080411,539.0100,539.0100,539.0100,539.0100,8178620
^VNINDEX,20080416,531.3800,531.3800,531.3800,531.3800,5937220
^VNINDEX,20080417,537.5800,537.5800,537.5800,537.5800,13410110
^VNINDEX,20080418,537.3100,537.3100,537.3100,537.3100,10395730
^VNINDEX,20080421,534.9200,534.9200,534.9200,534.9200,6980595
^VNINDEX,20080422,530.6200,530.6200,530.6200,530.6200,4628150
^VNINDEX,20080423,521.9500,521.9500,521.9500,521.9500,6422390
^VNINDEX,20080424,518.4200,518.4200,518.4200,518.4200,7421040
^VNINDEX,20080425,515.8800,515.8800,515.8800,515.8800,6976270
^VNINDEX,20080428,519.4200,519.4200,519.4200,519.4200,9435770
^VNINDEX,20080429,522.3600,522.3600,522.3600,522.3600,9703430
^VNINDEX,20080505,521.2800,521.2800,521.2800,521.2800,5729700
^VNINDEX,20080506,518.3500,518.3500,518.3500,518.3500,6332500
^VNINDEX,20080507,515.2600,515.2600,515.2600,515.2600,6646210
^VNINDEX,20080508,507.9400,507.9400,507.9400,507.9400,4514990
^VNINDEX,20080509,500.3300,500.3300,500.3300,500.3300,2421730
^VNINDEX,20080512,492.0400,492.0400,492.0400,492.0400,2405280
^VNINDEX,20080513,483.9200,483.9200,483.9200,483.9200,1065860
^VNINDEX,20080514,475.5000,475.5000,475.5000,475.5000,926850
^VNINDEX,20080515,466.6700,466.6700,466.6700,466.6700,1922360
^VNINDEX,20080516,460.0400,460.0400,460.0400,460.0400,8934240
^VNINDEX,20080519,455.6700,455.6700,455.6700,455.6700,4523680
^VNINDEX,20080520,449.2400,449.2400,449.2400,449.2400,2843408
^VNINDEX,20080521,441.7500,441.7500,441.7500,441.7500,2905040
^VNINDEX,20080522,434.7500,434.7500,434.7500,434.7500,3219950
^VNINDEX,20080523,428.0500,428.0500,428.0500,428.0500,3679200
^VNINDEX,20080526,420.5100,420.5100,420.5100,420.5100,3712370
^VNINDEX,20080527,420.5100,420.5100,420.5100,420.5100,0
^VNINDEX,20080528,420.5100,420.5100,420.5100,420.5100,0
^VNINDEX,20080529,420.5100,420.5100,420.5100,420.5100,0
^VNINDEX,20080530,414.1000,414.1000,414.1000,414.1000,2725780
^VNINDEX,20080602,407.9400,407.9400,407.9400,407.9400,9801850
^VNINDEX,20080603,401.2000,401.2000,401.2000,401.2000,3589770
^VNINDEX,20080604,395.6600,395.6600,395.6600,395.6600,8531170
^VNINDEX,20080605,390.0800,390.0800,390.0800,390.0800,3860490
^VNINDEX,20080606,384.2400,384.2400,384.2400,384.2400,2154000
^VNINDEX,20080609,379.1200,379.1200,379.1200,379.1200,2705520
^VNINDEX,20080610,373.0000,373.0000,373.0000,373.0000,2999200
^VNINDEX,20080611,370.4500,370.4500,370.4500,370.4500,12618750
^VNINDEX,20080612,370.5500,370.5500,370.5500,370.5500,7386490
^VNINDEX,20080613,372.6800,372.6800,372.6800,372.6800,9974620
^VNINDEX,20080616,378.2000,378.2000,378.2000,378.2000,11265230
^VNINDEX,20080617,384.7100,384.7100,384.7100,384.7100,8479250
^VNINDEX,20080618,382.0700,382.0700,382.0700,382.0700,22531100
^VNINDEX,20080619,373.2700,373.2700,373.2700,373.2700,7363980
^VNINDEX,20080620,366.0200,366.0200,366.0200,366.0200,6912290
^VNINDEX,20080623,368.9500,368.9500,368.9500,368.9500,9845180
^VNINDEX,20080624,375.9700,375.9700,375.9700,375.9700,7069215
^VNINDEX,20080625,383.7800,383.7800,383.7800,383.7800,8392040
^VNINDEX,20080626,386.4800,386.4800,386.4800,386.4800,14447210
^VNINDEX,20080627,392.6100,392.6100,392.6100,392.6100,8880180
^VNINDEX,20080630,399.4000,399.4000,399.4000,399.4000,7574490
^VNINDEX,20080701,409.6100,409.6100,409.6100,409.6100,8857960
^VNINDEX,20080702,419.2900,419.2900,419.2900,419.2900,14600780
^VNINDEX,20080703,430.0500,430.0500,430.0500,430.0500,8885420
^VNINDEX,20080704,439.6800,439.6800,439.6800,439.6800,10796110
^VNINDEX,20080707,435.8900,435.8900,435.8900,435.8900,25319130
^VNINDEX,20080708,436.7100,436.7100,436.7100,436.7100,15344630
^VNINDEX,20080709,439.5500,439.5500,439.5500,439.5500,15331440
^VNINDEX,20080710,446.6000,446.6000,446.6000,446.6000,13736500
^VNINDEX,20080711,456.6400,456.6400,456.6400,456.6400,12969670
^VNINDEX,20080714,467.9400,467.9400,467.9400,467.9400,9441460
^VNINDEX,20080715,479.8000,479.8000,479.8000,479.8000,11291170
^VNINDEX,20080716,486.5300,486.5300,486.5300,486.5300,37391560
^VNINDEX,20080717,489.8300,489.8300,489.8300,489.8300,15030680
^VNINDEX,20080718,483.0500,483.0500,483.0500,483.0500,26871610
^VNINDEX,20080721,470.8200,470.8200,470.8200,470.8200,14164760
^VNINDEX,20080722,461.3100,461.3100,457.8800,457.8800,1658250
^VNINDEX,20080723,451.1700,451.1700,445.5900,445.5900,1654210
^VNINDEX,20080724,435.7300,440.9900,434.0100,435.7900,23590880
^VNINDEX,20080725,428.0400,429.4600,427.4000,429.4600,8949150
^VNINDEX,20080728,426.2300,434.6400,425.9400,434.6400,15154790
^VNINDEX,20080729,443.4500,445.1200,443.4500,444.4000,14919160
^VNINDEX,20080730,448.3900,448.8100,442.8300,448.2700,20923200
^VNINDEX,20080731,447.4200,451.3600,444.9400,451.3600,13152170
^VNINDEX,20080801,447.3700,449.8600,446.4800,447.1100,11921450
^VNINDEX,20080804,439.4900,440.5200,438.1700,439.4100,11996060
^VNINDEX,20080805,429.7800,430.2600,428.6300,430.2600,10393270
^VNINDEX,20080806,431.4300,437.4500,431.4300,437.4500,16476350
^VNINDEX,20080807,446.8500,446.8700,438.8300,438.8300,17026680
