<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
HSG,20190524,7.1082,7.1082,7.0130,7.0649,2016250
HSG,20190527,7.0562,7.3593,7.0130,7.1861,6755500
HSG,20190528,7.2380,7.3939,7.2380,7.3074,8076420
HSG,20190529,7.3074,7.3853,7.2468,7.2641,2929010
HSG,20190530,7.2295,7.2901,7.1602,7.1602,3894680
HSG,20190531,7.0996,7.1602,7.0217,7.0390,4459300
HSG,20190603,7.0217,7.0303,6.7619,6.7619,4894260
HSG,20190604,6.7965,6.8831,6.7619,6.7706,2825240
HSG,20190605,6.8485,6.9178,6.7273,6.7273,1551760
HSG,20190606,6.7273,6.7533,6.5455,6.6147,2611440
HSG,20190607,6.6234,6.7099,6.6060,6.6147,1360750
HSG,20190610,6.6147,6.7446,6.6147,6.7100,1447710
HSG,20190611,6.7446,6.8226,6.7187,6.8052,1335100
HSG,20190612,6.7186,6.8225,6.7186,6.7359,1173390
HSG,20190613,6.7099,6.7705,6.7013,6.7273,1321470
HSG,20190614,6.7100,6.7706,6.7100,6.7706,947380
HSG,20190617,6.7619,6.7879,6.6494,6.6494,1262670
HSG,20190618,6.6494,6.7013,6.6148,6.6667,1661610
HSG,20190619,6.6494,6.7533,6.6407,6.6494,1822530
HSG,20190620,6.7100,6.7879,6.6840,6.6840,2110870
HSG,20190621,6.6840,6.7446,6.6753,6.6926,959970
